"country","iso_code","year","gdp","population","electricity_generation","per_capita_electricity","biofuel_electricity","coal_electricity","gas_electricity","oil_electricity","hydro_electricity","nuclear_electricity","solar_electricity","wind_electricity","other_renewable_exc_biofuel_electricity","coal_production","gas_production","oil_production","biofuel_consumption","coal_consumption","gas_consumption","oil_consumption","hydro_consumption","nuclear_consumption","primary_energy_consumption","solar_consumption","wind_consumption","biofuel_share_elec","coal_share_elec","gas_share_elec","oil_share_elec","hydro_share_elec","nuclear_share_elec","solar_share_elec","wind_share_elec","energy_cons_change_pct","energy_cons_change_twh","energy_per_gdp","energy_per_capita"
"Greece","GRC",2000,248000000000,11082000,53.425,4820.881,0,34.313,5.92,9.048,3.693,0,0,0.451,0,95.617,0,0,0,104.948,19.602,240.656,10.258,0,376.716,0,1.253,0,64.226,11.081,16.936,6.912,0,0,0.844,5.457,19.494,1.519,33993.544
"Greece","GRC",2001,262000000000,11134000,53.076,4767.02,0.079,35.431,6.133,8.58,2.097,0,0,0.756,0,97.599,0,0,0,108.476,19.345,244.452,5.787,0,380.364,0,2.086,0.149,66.755,11.555,16.165,3.951,0,0,1.424,0.968,3.648,1.452,34162.411
"Greece","GRC",2002,279000000000,11182000,53.945,4824.271,0.126,34.566,7.061,8.741,2.8,0,0,0.651,0,99.81,0,0,0,104.366,20.805,246.955,7.677,0,381.934,0,1.785,0.234,64.076,13.089,16.204,5.19,0,0,1.207,0.413,1.569,1.369,34156.115
"Greece","GRC",2003,278000000000,11219000,57.905,5161.333,0.105,35.17,8.024,8.819,4.766,0,0,1.021,0,95.087,0,0,0,104.928,23.52,256.954,12.984,0,401.453,0,2.782,0.181,60.737,13.857,15.23,8.231,0,0,1.763,5.111,19.52,1.444,35783.352
"Greece","GRC",2004,289000000000,11235000,58.813,5234.782,0.124,35.38,8.991,8.524,4.672,0,0.001,1.121,0,99.399,0,0,0,107.558,25.855,252.669,12.647,0,402.099,0.003,3.035,0.211,60.157,15.287,14.493,7.944,0,0.001,1.906,0.161,0.646,1.391,35789.85
"Greece","GRC",2005,282000000000,11225000,59.427,5294.177,0.122,35.543,8.171,9.307,5.017,0,0.001,1.266,0,99.297,0,0,0,106.098,26.033,254.998,13.495,0,404.36,0.003,3.405,0.204,59.809,13.75,15.661,8.443,0,0.002,2.131,0.562,2.261,1.434,36023.196
"Greece","GRC",2006,303000000000,11185000,60.18,5380.395,0.114,32.264,10.61,9.626,5.865,0,0.001,1.699,0,95.021,0,0,0,97.707,30.693,268.493,15.677,0,417.943,0.003,4.541,0.19,53.613,17.631,15.995,9.746,0,0.002,2.824,3.359,13.583,1.379,37366.379
"Greece","GRC",2007,311000000000,11120000,62.712,5639.554,0.184,34.676,14.165,9.276,2.591,0,0.001,1.818,0,97.565,0,0,0,103.016,38.868,270.973,6.882,0,426.026,0.003,4.829,0.293,55.294,22.587,14.791,4.132,0,0.002,2.899,1.934,8.083,1.37,38311.687
"Greece","GRC",2008,322000000000,11040000,62.913,5698.63,0.191,33.356,13.797,10.009,3.312,0,0.005,2.242,0,94.546,0,0,0,96.969,40.527,257.442,8.743,0,410.898,0.013,5.918,0.304,53.019,21.93,15.909,5.265,0,0.008,3.564,-3.551,-15.128,1.276,37218.986
"Greece","GRC",2009,320000000000,10959000,61.094,5574.781,0.218,34.188,11.023,7.698,5.374,0,0.05,2.543,0,95.086,0,0,0,98.008,34.031,243.089,14.098,0,397.486,0.131,6.671,0.356,55.96,18.043,12.6,8.797,0,0.082,4.162,-3.264,-13.412,1.242,36270.281
"Greece","GRC",2010,300000000000,10888000,57.367,5268.799,0.19,30.797,9.848,6.2,7.46,0,0.158,2.714,0,85.078,0,0,0,91.506,37.296,220.599,19.451,0,378.284,0.412,7.076,0.331,53.684,17.167,10.808,13.004,0,0.275,4.731,-4.831,-19.202,1.261,34743.218
"Greece","GRC",2011,269000000000,10829000,59.173,5464.269,0.207,31.063,14.069,5.897,4.011,0,0.61,3.315,0,87.282,0,0,0,91.85,45.99,208.473,10.394,0,368.617,1.581,8.591,0.35,52.496,23.776,9.966,6.779,0,1.031,5.603,-2.556,-9.667,1.37,34039.799
"Greece","GRC",2012,262000000000,10781000,60.771,5636.869,0.204,31.119,13.476,6.025,4.403,0,1.694,3.85,0,93.56,0,0,0,94.659,42.268,184.18,11.341,0,348.703,4.363,9.917,0.336,51.207,22.175,9.914,7.245,0,2.787,6.336,-5.402,-19.914,1.331,32344.188
"Greece","GRC",2013,270000000000,10741000,57.115,5317.432,0.216,26.406,10.876,5.483,6.346,0,3.648,4.139,0,78.25,0,0,0,81.261,37.307,173.214,16.247,0,330.136,9.34,10.597,0.379,46.233,19.042,9.6,11.111,0,6.387,7.247,-5.325,-18.567,1.223,30736.014
"Greece","GRC",2014,264000000000,10701000,50.342,4704.447,0.22,25.746,6.79,5.63,4.476,0,3.792,3.689,0,74.248,0,0,0,78.098,28.443,171.49,11.391,0,310.778,9.65,9.388,0.436,51.142,13.488,11.183,8.891,0,7.532,7.327,-5.864,-19.358,1.177,29041.915
"Greece","GRC",2015,264000000000,10660000,51.822,4861.388,0.231,22.107,9.09,5.775,6.098,0,3.9,4.621,0,66.003,0,0,0,65.441,30.714,177.282,15.427,0,312.853,9.866,11.69,0.447,42.659,17.541,11.144,11.768,0,7.525,8.917,0.668,2.076,1.185,29348.358
"Greece","GRC",2016,264000000000,10615000,54.416,5126.325,0.274,18.883,14.973,5.667,5.543,0,3.93,5.146,0,46.201,0,0,0,50.692,39.978,177.694,13.94,0,307.75,9.883,12.941,0.504,34.701,27.516,10.414,10.187,0,7.222,9.457,-1.631,-5.104,1.166,28991.961
"Hong Kong","HKG",2000,251000000000,6606000,29.451,4458.22,0,0,0,29.451,0,0,0,0,0,0,0,0,0,50.45,28.137,118.889,0,0,197.475,0,0,0,0,0,100,0,0,0,0,4.694,8.854,0.787,29893.351
"Hong Kong","HKG",2001,268000000000,6665000,30.486,4574.044,0,0,0,30.486,0,0,0,0,0,0,0,0,0,79.688,28.397,141.335,0,0,249.42,0,0,0,0,0,100,0,0,0,0,26.305,51.945,0.931,37422.419
"Hong Kong","HKG",2002,289000000000,6702000,32.255,4812.742,0,0,0,32.255,0,0,0,0,0,0,0,0,0,61.989,26.978,154.467,0,0,243.433,0,0,0,0,0,100,0,0,0,0,-2.401,-5.988,0.842,36322.4
"Hong Kong","HKG",2003,296000000000,6725000,33.378,4963.271,0,0,0,33.378,0,0,0,0,0,0,0,0,0,78.615,17.348,155.443,0,0,251.406,0,0,0,0,0,100,0,0,0,0,3.275,7.973,0.849,37383.739
"Hong Kong","HKG",2004,342000000000,6745000,34.904,5174.796,0,0,0,34.904,0,0,0,0,0,0,0,0,0,73.406,25.061,183.06,0,0,281.527,0,0,0,0,0,100,0,0,0,0,11.981,30.122,0.823,41738.645
"Hong Kong","HKG",2005,335000000000,6770000,36.141,5338.405,0,0,0,36.141,0,0,0,0,0,0,0,0,0,79.862,25.119,165.11,0,0,270.091,0,0,0,0,0,100,0,0,0,0,-4.062,-11.436,0.806,39895.228
"Hong Kong","HKG",2006,334000000000,6802000,36.297,5336.225,0,0,0,36.296,0,0,0,0.001,0,0,0,0,0,79.734,27.557,178.46,0,0,285.753,0,0.002,0,0,0,99.997,0,0,0,0.003,5.799,15.662,0.856,42010.083
"Hong Kong","HKG",2007,356000000000,6840000,36.612,5352.632,0,0,0,36.611,0,0,0,0.001,0,0,0,0,0,86.998,25.744,191.27,0,0,304.015,0,0.002,0,0,0,99.997,0,0,0,0.003,6.391,18.262,0.854,44446.573
"Hong Kong","HKG",2008,308000000000,6882000,35.712,5189.131,0,0,0,35.711,0,0,0,0.001,0,0,0,0,0,79.722,29.781,173.349,0,0,282.853,0,0.002,0,0,0,99.997,0,0,0,0.003,-6.961,-21.161,0.918,41100.461
"Hong Kong","HKG",2009,293000000000,6925000,36.405,5257.04,0,0,0,36.404,0,0,0,0.001,0,0,0,0,0,83.248,28.923,196.685,0,0,308.858,0,0.003,0,0,0,99.997,0,0,0,0.003,9.194,26.005,1.054,44600.491
"Hong Kong","HKG",2010,311000000000,6966000,36.036,5173.178,0.039,0,0,35.996,0,0,0,0.001,0,0,0,0,0,72.423,35.943,212.638,0,0,321.291,0.001,0.003,0.108,0,0,99.889,0,0,0,0.003,4.025,12.432,1.033,46122.679
"Hong Kong","HKG",2011,311000000000,7007000,36.731,5242.089,0.043,0,0,36.686,0,0,0,0.002,0,0,0,0,0,86.147,28.625,214.107,0,0,329.392,0.002,0.002,0.117,0,0,99.877,0,0,0,0.005,2.521,8.101,1.059,47008.935
"Hong Kong","HKG",2012,315000000000,7047000,36.47,5175.226,0.041,0,0,36.428,0,0,0,0.001,0,0,0,0,0,84.797,26.359,205.139,0,0,316.583,0.002,0.003,0.112,0,0,99.885,0,0,0,0.003,-3.889,-12.809,1.005,44924.45
"Hong Kong","HKG",2013,380000000000,7089000,36.757,5185.107,0.036,0,0,36.719,0,0,0.001,0.001,0,0,0,0,0,90.376,24.833,209.559,0,0,325.168,0.003,0.002,0.098,0,0,99.897,0,0,0.003,0.003,2.712,8.586,0.856,45869.432
"Hong Kong","HKG",2014,326000000000,7135000,37.46,5250.15,0.043,0,0,37.415,0,0,0.001,0.001,0,0,0,0,0,94.726,23.87,198.74,0,0,317.689,0.003,0.002,0.115,0,0,99.88,0,0,0.003,0.003,-2.3,-7.479,0.975,44525.498
"Hong Kong","HKG",2015,334000000000,7186000,35.722,4970.994,0.071,0,0,35.649,0,0,0.001,0.001,0,0,0,0,0,77.901,30.456,217.883,0,0,326.564,0.003,0.002,0.199,0,0,99.796,0,0,0.003,0.003,2.794,8.875,0.978,45444.536
"Hong Kong","HKG",2016,340000000000,7244000,35.957,4963.661,0.09,0,0,35.865,0,0,0.001,0.001,0,0,0,0,0,77.895,31.266,225.68,0,0,335.142,0.002,0.001,0.25,0,0,99.744,0,0,0.003,0.003,2.626,8.577,0.986,46264.723
"Hungary","HUN",2000,151000000000,10221000,35.191,3442.988,0.065,9.59,6.602,4.576,0.178,14.18,0,0,0,38.562,0,0,0,44.993,112.308,82.405,0.494,39.389,279.77,0,0,0.184,27.251,18.761,13.003,0.506,40.295,0,0,-3.213,-9.288,1.853,27372.105
"Hungary","HUN",2001,162000000000,10193000,36.415,3572.572,0.07,8.839,8.861,4.332,0.186,14.126,0,0.001,0,35.136,0,0,0,42.75,124.565,80.791,0.513,38.984,287.799,0,0.003,0.193,24.273,24.333,11.896,0.511,38.791,0,0.003,2.87,8.028,1.777,28234.934
"Hungary","HUN",2002,172000000000,10167000,36.157,3556.307,0.042,8.983,10.738,2.246,0.194,13.953,0,0.001,0,34.421,0,0,0,41.247,125.727,77.784,0.532,38.258,283.665,0,0.003,0.116,24.844,29.698,6.212,0.537,38.59,0,0.003,-1.436,-4.133,1.649,27900.597
"Hungary","HUN",2003,173000000000,10141000,34.145,3366.994,0.161,9.17,11.883,1.743,0.171,11.013,0,0.004,0,35.545,0,0,0,42.211,138.235,74.212,0.466,30.003,285.576,0,0.011,0.471,26.856,34.802,5.105,0.501,32.254,0,0.012,0.674,1.911,1.651,28160.533
"Hungary","HUN",2004,172000000000,10114000,33.707,3332.745,0.725,8.178,11.719,0.96,0.205,11.915,0,0.006,0,27.068,0,0,0,40.024,136.213,76.589,0.555,32.254,287.614,0,0.016,2.152,24.262,34.767,2.847,0.607,35.348,0,0.016,0.714,2.038,1.672,28437.233
"Hungary","HUN",2005,178000000000,10086000,35.755,3545.04,1.657,7.023,12.379,0.65,0.202,13.834,0,0.01,0,20.331,0,0,0,35.594,140.653,88.732,0.543,37.212,307.251,0,0.027,4.635,19.642,34.621,1.817,0.565,38.691,0,0.028,6.828,19.637,1.726,30463.137
"Hungary","HUN",2006,184000000000,10056000,35.859,3565.936,1.265,7.002,13.16,0.742,0.186,13.461,0,0.043,0,20.429,0,0,0,35.729,133.242,93.622,0.497,35.981,302.698,0,0.115,3.526,19.526,36.699,2.07,0.518,37.539,0,0.121,-1.482,-4.553,1.645,30101.239
"Hungary","HUN",2007,188000000000,10024000,39.96,3986.39,1.562,7.373,15.232,0.795,0.21,14.677,0,0.11,0,20.618,0,0,0,36.335,124.497,93.275,0.558,38.986,298.445,0,0.292,3.909,18.451,38.119,1.99,0.526,36.73,0.001,0.275,-1.405,-4.253,1.587,29773.078
"Hungary","HUN",2008,195000000000,9992000,40.026,4005.764,1.939,7.086,15.176,0.589,0.213,14.818,0.001,0.205,0,19.696,0,0,0,35.294,122.823,88.619,0.562,39.116,294.004,0.003,0.541,4.843,17.704,37.916,1.471,0.532,37.021,0.001,0.512,-1.488,-4.442,1.508,29423.9
"Hungary","HUN",2009,198000000000,9959000,35.908,3605.584,2.335,6.34,10.422,0.825,0.228,15.426,0.001,0.331,0,18.097,0,0,0,29.717,106.436,83.428,0.598,40.469,269.628,0.003,0.868,6.502,17.656,29.024,2.298,0.636,42.96,0.002,0.922,-8.291,-24.376,1.362,27073.792
"Hungary","HUN",2010,204000000000,9927000,37.37,3764.495,2.296,6.234,11.598,0.758,0.188,15.761,0.001,0.534,0,18.53,0,0,0,31.309,114.154,78.737,0.49,41.095,275.207,0.003,1.374,6.145,16.682,31.035,2.027,0.504,42.175,0.002,1.428,2.069,5.579,1.349,27723.062
"Hungary","HUN",2011,208000000000,9896000,36.019,3639.771,1.859,6.483,10.738,0.405,0.222,15.685,0.001,0.626,0,19.137,0,0,0,31.548,109.135,83.576,0.575,40.647,273.803,0.003,1.622,5.161,17.999,29.812,1.124,0.616,43.546,0.004,1.737,-0.51,-1.404,1.316,27668.021
"Hungary","HUN",2012,208000000000,9864000,34.634,3511.163,1.655,6.344,9.401,0.45,0.213,15.793,0.008,0.77,0,18.683,0,0,0,30.353,97.4,77.078,0.549,40.679,254.15,0.021,1.986,4.778,18.317,27.144,1.301,0.615,45.6,0.023,2.223,-7.178,-19.653,1.222,25765.387
"Hungary","HUN",2013,216000000000,9834000,30.26,3077.108,1.832,6.3,5.541,0.262,0.213,15.37,0.025,0.718,0,18.744,0,0,0,26.577,90.801,76.067,0.545,39.35,241.531,0.064,1.838,6.054,20.819,18.311,0.866,0.704,50.793,0.081,2.371,-4.965,-12.619,1.118,24560.776
"Hungary","HUN",2014,225000000000,9805000,29.348,2993.161,2.126,5.995,4.24,0.313,0.301,15.649,0.067,0.657,0,18.468,0,0,0,26.271,81.196,84.635,0.766,39.824,242.161,0.171,1.671,7.245,20.427,14.447,1.065,1.027,53.322,0.228,2.237,0.261,0.631,1.076,24697.743
"Hungary","HUN",2015,232000000000,9778000,30.298,3098.57,2.161,5.79,5.108,0.337,0.234,15.834,0.141,0.693,0,17.658,0,0,0,27.226,87.107,89.719,0.592,40.057,254.326,0.357,1.753,7.133,19.11,16.859,1.111,0.771,52.261,0.465,2.288,5.023,12.165,1.096,26010.015
"Hungary","HUN",2016,236000000000,9753000,31.824,3262.947,2.071,5.632,6.479,0.4,0.259,16.054,0.244,0.684,0,17.009,0,0,0,25.507,93.362,88.96,0.651,40.372,258.581,0.614,1.72,6.508,17.698,20.359,1.258,0.815,50.447,0.767,2.148,1.673,4.255,1.096,26512.968
"Iceland","ISL",2000,10012029952,280000,7.62,27213.214,0,0,0,0.005,6.292,0,0,0,1.323,0,0,0,0,1.1,0,9.599,17.64,0,32.013,0,0,0,0,0,0.062,82.575,0,0,0,6.178,1.863,3.197,114330.534
"Iceland","ISL",2001,10430144512,283000,7.967,28151.095,0,0,0,0.004,6.512,0,0,0,1.451,0,0,0,0,1.193,0,9.008,18.139,0,32.344,0,0,0,0,0,0.047,81.74,0,0,0,1.034,0.331,3.101,114288.032
"Iceland","ISL",2002,10524290048,285000,8.346,29282.947,0,0,0,0.006,6.907,0,0,0,1.433,0,0,0,0,1.188,0,9.37,19.113,0,33.594,0,0,0,0,0,0.068,82.762,0,0,0,3.866,1.25,3.192,117873.458
"Iceland","ISL",2003,10166153216,288000,8.429,29266.111,0,0,0,0.006,7.017,0,0,0,1.406,0,0,0,0,1.167,0,9.471,19.295,0,33.759,0,0,0,0,0,0.067,83.252,0,0,0,0.492,0.165,3.321,117219.769
"Iceland","ISL",2004,10772171776,291000,8.552,29387.491,0.002,0,0,0.004,7.063,0,0,0,1.483,0,0,0,0,1.222,0,9.907,19.306,0,34.448,0,0,0.023,0,0,0.044,82.591,0,0,0,2.04,0.689,3.198,118378.432
"Iceland","ISL",2005,10844063744,295000,8.616,29205.763,0.004,0,0,0.005,6.949,0,0,0,1.658,0,0,0,0,1.167,0,10.09,18.87,0,34.589,0,0,0.046,0,0,0.055,80.655,0,0,0,0.409,0.141,3.19,117250.981
"Iceland","ISL",2006,10504720384,300000,9.857,32855.867,0.002,0,0,0.004,7.22,0,0,0,2.631,0,0,0,0,1.194,0,10.259,19.483,0,37.973,0,0,0.02,0,0,0.038,73.249,0,0,0,9.783,3.384,3.615,126576.844
"Iceland","ISL",2007,11295209472,305000,11.893,38993.049,0.002,0,0,0.002,8.31,0,0,0,3.579,0,0,0,0,1.278,0,10.292,22.296,0,43.376,0,0,0.017,0,0,0.016,69.874,0,0,0,14.23,5.403,3.84,142218.033
"Iceland","ISL",2008,12663198720,311000,16.343,52549.453,0,0,0,0.002,12.303,0,0,0,4.038,0,0,0,0,1.111,0,9.529,32.805,0,54.105,0,0,0,0,0,0.012,75.28,0,0,0,24.732,10.728,4.273,173969.733
"Iceland","ISL",2009,12433164288,316000,16.711,52882.532,0,0,0,0.002,12.156,0,0,0,4.553,0,0,0,0,1.028,0,8.833,32.214,0,54.02,0,0,0,0,0,0.011,72.743,0,0,0,-0.157,-0.085,4.345,170948.916
"Iceland","ISL",2010,11611769856,320000,16.746,52330.875,0,0,0,0.002,12.51,0,0,0,4.234,0,0,0,0,1.083,0,8.459,32.832,0,54.017,0,0,0,0,0,0.011,74.705,0,0,0,-0.004,-0.002,4.652,168804.644
"Iceland","ISL",2011,11720059904,323000,16.851,52169.907,0,0,0,0.002,12.382,0,0,0,4.467,0,0,0,0,1.083,0,8.345,32.411,0,54.024,0,0,0,0,0,0.011,73.48,0,0,0,0.013,0.007,4.61,167258.358
"Iceland","ISL",2012,12108440576,326000,17.296,53054.663,0,0,0,0.003,12.214,0,0,0,5.079,0,0,0,0,1.108,0,8.255,31.776,0,54.56,0,0,0,0,0,0.016,70.618,0,0,0,0.99,0.535,4.506,167360.551
"Iceland","ISL",2013,12528432128,327000,18,55044.954,0,0,0,0.005,12.747,0,0,0.003,5.245,0,0,0,0,1.275,0,8.628,32.932,0,56.302,0,0.014,0,0,0,0.026,70.818,0,0,0.017,3.194,1.743,4.494,172178.609
"Iceland","ISL",2014,12878240768,329000,17.803,54111.915,0,0,0,0.003,12.554,0,0,0.008,5.238,0,0,0,0,1.044,0,9.023,32.761,0,56.228,0,0.021,0,0,0,0.016,70.517,0,0,0.045,-0.132,-0.074,4.366,170906.126
"Iceland","ISL",2015,13429331968,330000,18.558,56235.636,0,0,0,0.004,13.541,0,0,0.01,5.003,0,0,0,0,1.156,0,9.844,34.862,0,58.685,0,0.028,0,0,0,0.02,72.967,0,0,0.054,4.37,2.457,4.37,177833.485
"Iceland","ISL",2016,14398300160,332000,18.172,54734.398,0,0,0,0.003,13.092,0,0,0.009,5.068,0,0,0,0,1.344,0,10.839,33.873,0,58.979,0,0.023,0,0,0,0.016,72.046,0,0,0.05,0.501,0.294,4.096,177647.358
"India","IND",2000,2020000000000,1056576000,486.13,460.1,1.347,349.615,43.139,2.56,73.717,14.06,0.007,1.684,0,1771.193,253.627,396.682,0.288,1911.793,253.627,1273.522,213.862,43.801,3705.991,0.02,4.394,0.277,71.918,8.874,0.527,15.164,2.892,0.001,0.346,5.208,183.465,1.835,3507.548
"India","IND",2001,2140000000000,1075000064,508.301,472.838,1.82,365.794,44.887,2.352,72.96,18.235,0.012,2.241,0,1793.759,254.278,396.833,0.333,1927.727,254.278,1280.543,198.765,52.127,3725.269,0.031,5.754,0.358,71.964,8.831,0.463,14.354,3.587,0.002,0.441,0.52,19.277,1.741,3465.366
"India","IND",2002,2270000000000,1093316992,519.639,475.287,1.84,382.288,44.863,2.452,67.735,17.76,0.014,2.687,0,1873.273,265.544,409.199,0.311,2013.458,265.544,1364.885,187.946,53.063,3896.828,0.036,5.717,0.354,73.568,8.634,0.472,13.035,3.418,0.003,0.517,4.605,171.559,1.717,3564.225
"India","IND",2003,2490000000000,1111522944,550.523,495.287,1.863,395.521,50.438,2.729,79.994,16.37,0.017,3.59,0,1954.735,284.269,410.894,0.335,2108.82,284.269,1400.51,188.788,49.424,4046.676,0.044,7.096,0.338,71.845,9.162,0.496,14.531,2.974,0.003,0.652,3.845,149.848,1.625,3640.659
"India","IND",2004,2690000000000,1129623040,586.74,519.412,1.893,414.813,58.393,2.482,89.607,15.044,0.019,4.49,0,2110.973,281.378,421.89,0.384,2243.53,306.692,1437.841,272.423,57.54,4341.576,0.049,14.145,0.323,70.698,9.952,0.423,15.272,2.564,0.003,0.765,7.287,294.9,1.614,3843.385
"India","IND",2005,3050000000000,1147609984,615.133,536.013,1.923,428.681,60.53,2.227,97.404,17.745,0.019,6.603,0,2207.162,285.122,405.518,0.444,2456.115,343.257,1464.246,262.048,47.683,4600.812,0.049,16.115,0.313,69.689,9.84,0.362,15.835,2.885,0.003,1.073,5.971,259.235,1.508,4009.038
"India","IND",2006,3390000000000,1165485952,660.382,566.615,1.949,456.036,61.326,2.125,112.411,17.828,0.019,8.69,0,2303.687,281.868,418.523,0.508,2550.428,358.772,1538.393,301.021,47.129,4836.163,0.019,24.958,0.295,69.056,9.286,0.322,17.022,2.7,0.003,1.316,5.115,235.352,1.427,4149.482
"India","IND",2007,3750000000000,1183208960,693.73,586.313,1.976,469.363,67.057,3.241,122.407,17.832,0.059,11.796,0,2445.311,289.645,423.121,0.525,2791.573,388.103,1653.979,325.691,47.366,5258.09,0.157,31.032,0.285,67.658,9.666,0.467,17.645,2.57,0.009,1.7,8.724,421.927,1.402,4443.923
"India","IND",2008,4290000000000,1200669952,725.458,604.211,9.557,494.16,73.217,4.523,115.006,15.231,0.063,13.701,0,2645.355,293.919,438.819,0.692,3015.32,399.877,1734.109,304.018,40.205,5556.898,0.166,37.955,1.317,68.117,10.093,0.623,15.853,2.099,0.009,1.889,5.683,298.808,1.295,4628.165
"India","IND",2009,4560000000000,1217725952,780.83,641.219,11.947,534.172,89.609,4.22,106.188,16.816,0.075,17.804,0,2861.465,361.5,441.198,0.219,3266.075,491.081,1825.099,278.973,44.117,5978.99,0.197,42.686,1.53,68.411,11.476,0.54,13.599,2.154,0.01,2.28,7.596,422.092,1.311,4909.964
"India","IND",2010,5110000000000,1234280960,824.026,667.616,14.673,550.459,101.516,3.144,111.378,23.082,0.113,19.66,0,2934.698,474.292,479.191,0.113,3377.143,589.617,1866.314,283.535,60.183,6265.202,0.295,50.73,1.781,66.801,12.32,0.382,13.516,2.801,0.014,2.386,4.787,286.212,1.226,5075.993
"India","IND",2011,5680000000000,1250288000,903.829,722.896,17.631,598.444,96.592,1.949,131.633,32.224,0.827,24.53,0,2915.362,429.334,497.888,0.819,3542.844,602.859,1953.503,341.308,83.506,6633.464,2.143,62.072,1.951,66.212,10.687,0.216,14.564,3.565,0.091,2.714,5.878,368.262,1.168,5305.549
"India","IND",2012,6000000000000,1265779968,955.218,754.648,20.533,675.941,75.184,2.356,115.655,33.14,2.29,30.12,0,2966.213,372.679,494.037,0.637,3837.761,556.991,2069.576,298.212,85.36,6975.954,5.407,70.66,2.15,70.763,7.871,0.247,12.108,3.469,0.24,3.153,5.163,342.49,1.163,5511.19
"India","IND",2013,6170000000000,1280841984,1004.83,784.507,23.349,730.956,46.185,1.949,131.616,33.465,4.14,33.17,0,2974.119,310.632,493.131,0.75,4102.856,490.193,2083.452,337.909,85.277,7243.602,8.789,76.826,2.324,72.744,4.596,0.194,13.098,3.33,0.412,3.301,3.837,267.648,1.174,5655.344
"India","IND",2014,6570000000000,1295601024,1103.007,851.348,25.545,824.173,43.185,1.84,130.328,34.747,5.85,37.34,0,3133.726,293.552,483.493,0.644,4507.141,485.016,2144.123,353.733,88.272,7739.36,12.493,85.14,2.316,74.721,3.915,0.167,11.816,3.15,0.53,3.385,6.844,495.759,1.178,5973.568
"India","IND",2015,7070000000000,1310151936,1139.551,869.785,16.743,871.914,40.515,0.383,132.26,38.153,6.566,32.741,0.275,3268.106,281.428,478.053,1.168,4597.026,478.069,2316.802,337.173,96.909,7991.9,16.611,82.828,1.469,76.514,3.555,0.034,11.606,3.348,0.576,2.873,3.263,252.54,1.13,6099.98
"India","IND",2016,7560000000000,1324516992,1224.126,924.206,15.655,936.233,50.212,0.315,128.611,37.884,11.556,43.453,0.208,3301.834,265.823,467.032,1.919,4682.363,507.91,2540.975,322.853,95.305,8352.07,29.061,109.275,1.279,76.482,4.102,0.026,10.506,3.095,0.944,3.55,4.507,360.17,1.105,6305.748
"Indonesia","IDN",2000,734000000000,211514000,88.519,418.502,0.006,31.96,30.012,11.756,9.916,0,0,0,4.869,527.964,706.845,833.798,0,153.07,330.052,659.204,27.822,0,1183.682,0,0,0.007,36.106,33.904,13.281,11.202,0,0,0,8.759,95.33,1.613,5596.233
"Indonesia","IDN",2001,752000000000,214427008,96.124,448.285,0.008,35.278,30.95,12.319,11.539,0,0,0,6.031,634.189,686.266,791.587,0,194.332,341.346,668.375,32.165,0,1252.872,0,0,0.008,36.7,32.198,12.815,12.004,0,0,0,5.845,69.191,1.666,5842.885
"Indonesia","IDN",2002,766000000000,217358000,102.596,472.013,0.011,40.351,30.823,15.339,9.834,0,0,0,6.238,708.125,755.903,735.317,0,200.456,371.035,692.709,27.236,0,1308.554,0,0,0.011,39.33,30.043,14.951,9.585,0,0,0,4.444,55.682,1.708,6020.272
"Indonesia","IDN",2003,771000000000,220308992,108.432,492.179,0.015,44.335,32.198,16.581,9.008,0,0,0,6.294,783.158,791.569,669.351,0,269.087,395.582,702.233,24.789,0,1408.86,0,0,0.014,40.888,29.694,15.292,8.308,0,0,0,7.665,100.306,1.827,6394.928
"Indonesia","IDN",2004,840000000000,223286000,113.836,509.822,0.02,45.319,34.809,17.456,9.576,0,0,0,6.656,907.022,756.948,644.999,0,247.216,362.022,748.377,26.188,0,1401.847,0,0,0.018,39.811,30.578,15.334,8.412,0,0,0,-0.498,-7.014,1.669,6278.255
"Indonesia","IDN",2005,921000000000,226288992,121.012,534.768,0.022,48.791,38.682,16.295,10.618,0,0,0,6.604,1046.622,762.698,623.696,0,283.317,363.936,742.602,28.849,0,1436.497,0,0,0.018,40.319,31.966,13.465,8.774,0,0,0,2.472,34.651,1.56,6348.065
"Indonesia","IDN",2006,1010000000000,229318000,126.692,552.473,0.032,55.484,38.191,16.8,9.527,0,0,0,6.658,1327.866,753.972,583.179,0.019,335.692,371.114,706.975,25.722,0,1457.361,0,0,0.025,43.794,30.145,13.261,7.52,0,0,0,1.452,20.864,1.443,6355.197
"Indonesia","IDN",2007,1120000000000,232374000,135.854,584.635,0.036,60.56,39.741,17.323,11.173,0,0,0,7.021,1486.757,725.792,555.414,0.412,421.165,346.421,747.308,29.978,0,1563.982,0,0,0.026,44.577,29.253,12.751,8.224,0,0,0,7.316,106.621,1.396,6730.45
"Indonesia","IDN",2008,1360000000000,235470000,142.476,605.072,0.047,58.236,44.723,19.748,11.413,0,0,0,8.309,1646.457,748.3,573.904,0.376,366.375,396.947,727.639,30.432,0,1543.777,0,0.001,0.033,40.874,31.39,13.861,8.01,0,0,0,-1.292,-20.205,1.135,6556.15
"Indonesia","IDN",2009,1510000000000,238620992,148.516,622.393,0.063,61.944,47.254,18.69,11.27,0,0,0,9.295,1755.634,780.441,562.064,1.875,385.708,421.008,736.463,29.865,0,1599.397,0,0.01,0.042,41.709,31.818,12.584,7.588,0,0,0,3.603,55.62,1.059,6702.667
